date,state,actuals.positiveTests,actuals.negativeTests,Positivity rate,ratio_bed,actuals.newCases,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio
2021-09-02,PA,1337258,15579415,0.079049704,0.832486983,4585,8914365,7087237,0.084,0.696,0.554
2021-09-03,PA,1340898,15623070,0.079043889,0.816101309,3438,8930547,7101884,0.083,0.698,0.555
2021-09-04,PA,1343791,15652016,0.079066031,0.798926655,4783,8945765,7115870,0.084,0.699,0.556
2021-09-05,PA,1346309,15676332,0.079089314,0.778618453,3176,,,0.084,,
2021-09-06,PA,1348780,15697754,0.079123416,0.78828891,2503,,,0.085,,
2021-09-07,PA,1351797,15725080,0.079159497,0.806901335,2536,8981050,7146396,0.088,0.702,0.558
2021-09-08,PA,1356125,15777459,0.079150107,0.845871976,4391,8987144,7151968,0.087,0.702,0.559
2021-09-09,PA,1361033,15831743,0.079163074,0.846348588,4197,8999257,7164447,0.086,0.703,0.56
2021-09-10,PA,1365961,15882940,0.07919119,0.841730825,5005,9015443,7180058,0.088,0.704,0.561
2021-09-11,PA,1369486,15918484,0.079216125,0.814589569,5131,9031923,7195222,0.088,0.706,0.562
2021-09-12,PA,1372393,15943988,0.079254031,0.804911412,4125,9034840,7197632,0.089,0.706,0.562
2021-09-13,PA,1376149,15978240,0.079296886,0.818440446,3150,9057958,7218057,0.089,0.708,0.564
2021-09-14,PA,1380880,16029037,0.079315714,0.844320436,3732,9066932,7226149,0.087,0.708,0.564
2021-09-15,PA,1386173,16088128,0.079326378,0.853176125,4812,9079748,7238415,0.088,0.709,0.565
2021-09-16,PA,1391206,16143071,0.07934208,0.852137958,5786,9097304,7255560,0.088,0.711,0.567
2021-09-17,PA,1396357,16199318,0.079357967,0.844695507,5198,9113177,7270956,0.088,0.712,0.568
2021-09-18,PA,1400476,16238006,0.079398896,0.828604817,5617,9114072,7271729,0.088,0.712,0.568
2021-09-19,PA,1404251,16271055,0.079447055,0.809733939,4500,9127481,7285038,0.089,0.713,0.569
2021-09-20,PA,1408888,16309295,0.079516506,0.8192129,2569,9136195,7294262,0.09,0.714,0.57
2021-09-21,PA,1414212,16363298,0.079550623,0.849136912,4939,9144388,7302523,0.091,0.714,0.57
2021-09-22,PA,1419681,16428385,0.079542568,0.856547311,4394,9155640,7313723,0.09,0.715,0.571
2021-09-23,PA,1424296,16479765,0.079551561,0.853481984,5489,9182757,7339324,0.089,0.717,0.573
2021-09-24,PA,1428082,16525094,0.079544811,0.850895083,5071,9194768,7350438,0.089,0.718,0.574
2021-09-25,PA,1431243,16559335,0.079555143,0.828666152,4966,9205652,7360134,0.087,0.719,0.575
2021-09-26,PA,1433752,16583906,0.079574826,0.804182201,4247,9225738,7371854,0.086,0.721,0.576
2021-09-27,PA,1437176,16613772,0.079617757,0.816330012,3010,9235940,7378591,0.085,0.721,0.576
2021-09-28,PA,1441160,16658942,0.079621651,0.849433553,5429,9240378,7382475,0.084,0.722,0.577
2021-09-29,PA,1442959,16678058,0.07962903,0.861670444,4570,9264086,7394990,0.085,0.724,0.578
2021-09-30,PA,,,#DIV/0!,0.851624175,4892,9283640,7405158,,0.725,0.578
2021-10-01,PA,,,#DIV/0!,0.836343473,5352,9303585,7418431,,0.727,0.579
2021-10-02,PA,,,#DIV/0!,0.836280101,,,,,,
2021-06-01,PR,74274,913674,0.07518007,0.579182988,67,1628639,1189594,0.025,0.51,0.372
2021-06-02,PR,74386,921230,0.074713544,0.58325036,14,1632863,1194121,0.022,0.511,0.374
2021-06-03,PR,74484,927097,0.074366427,0.602359624,28,1641509,1204529,0.02,0.514,0.377
2021-06-04,PR,74581,932789,0.074035359,0.611050328,74,1651104,1215937,0.019,0.517,0.381
2021-06-05,PR,74644,935971,0.073859976,0.607690646,76,1665772,1232902,0.017,0.522,0.386
2021-06-06,PR,74649,936312,0.073839644,0.603622393,55,1665861,1232959,0.018,0.522,0.386
2021-06-07,PR,74726,940194,0.073627478,0.586604569,64,1678495,1247065,0.017,0.526,0.39
2021-06-08,PR,74827,944726,0.073391967,0.579826393,64,1679290,1247861,0.017,0.526,0.391
2021-06-09,PR,74901,948903,0.073159511,0.607619668,10,1688516,1259176,0.018,0.529,0.394
2021-06-10,PR,74964,953629,0.072880138,0.624051885,48,1700675,1272298,0.018,0.533,0.398
2021-06-11,PR,75066,958670,0.072616219,0.630313627,64,1700738,1272410,0.018,0.533,0.398
2021-06-12,PR,75100,960897,0.072490557,0.625339563,69,1711869,1283950,0.018,0.536,0.402
2021-06-13,PR,75107,961568,0.0724499,0.603192075,41,1717470,1294788,0.018,0.538,0.405
2021-06-14,PR,75172,964992,0.072269373,0.602164937,59,1726941,1303887,0.018,0.541,0.408
2021-06-15,PR,75259,969565,0.072030313,0.597967435,26,1732353,1315598,0.017,0.542,0.412
2021-06-16,PR,75335,973939,0.071797262,0.616419043,11,1740439,1326897,0.017,0.545,0.415
2021-06-17,PR,75390,978135,0.071559764,0.635499892,34,1749948,1339907,0.017,0.548,0.42
2021-06-18,PR,75455,982134,0.071346241,0.636992221,88,1759483,1353540,0.016,0.551,0.424
2021-06-19,PR,75478,984430,0.071211841,0.627699019,87,1768528,1365158,0.016,0.554,0.427
2021-06-20,PR,75481,985034,0.071173911,0.604689383,44,1774531,1373944,0.016,0.556,0.43
2021-06-21,PR,75531,987992,0.071019621,0.57650033,40,1782894,1379900,0.015,0.558,0.432
2021-06-22,PR,75591,992223,0.070790419,0.571759515,29,1782941,1379945,0.014,0.558,0.432
2021-06-23,PR,75647,995958,0.070592242,0.607057286,0,1789658,1389576,0.014,0.56,0.435
2021-06-24,PR,75694,1001259,0.070285333,0.626164128,21,1798788,1399749,0.013,0.563,0.438
2021-06-25,PR,75750,1004992,0.070090734,0.623231004,69,1816810,1420535,0.013,0.569,0.445
2021-06-26,PR,75791,1007169,0.069985041,0.624945911,38,1837759,1441231,0.014,0.575,0.451
2021-06-27,PR,75793,1007456,0.069968216,0.604743519,47,1837817,1441310,0.014,0.575,0.451
2021-06-28,PR,75845,1010489,0.069817386,0.593788131,53,1858528,1450945,0.014,0.582,0.454
2021-06-29,PR,75925,1015129,0.069588673,0.5895448,12,1868064,1461744,0.014,0.585,0.458
2021-06-30,PR,76005,1019600,0.06937263,0.615534823,5,1878854,1473955,0.015,0.588,0.462
2021-07-01,PR,76103,1023111,0.069234016,0.631578947,32,2059610,1759206,0.018,0.645,0.551
2021-07-02,PR,76206,1027285,0.069059014,0.635399762,48,2059694,1759288,0.02,0.645,0.551
2021-07-03,PR,76255,1029366,0.068970289,0.629508909,69,2082783,1786295,0.02,0.652,0.559
2021-07-04,PR,76264,1029581,0.068964457,0.613033072,56,2089282,1796214,0.021,0.654,0.562
2021-07-05,PR,76299,1030586,0.06893128,0.604127372,70,,,0.022,,
2021-07-06,PR,76358,1033642,0.068790991,0.58555345,105,2092990,1801101,0.023,0.655,0.564
2021-07-07,PR,76489,1038570,0.06859637,0.601829403,6,2094758,1803261,0.025,0.656,0.565
2021-07-08,PR,76609,1043945,0.068367076,0.629152915,22,2102937,1813973,0.024,0.658,0.568
2021-07-09,PR,76720,1047605,0.068236497,0.631156552,77,2108896,1823732,0.025,0.66,0.571
2021-07-10,PR,76786,1049629,0.068168481,0.639178618,111,2114478,1831190,0.026,0.662,0.573
2021-07-11,PR,76801,1050030,0.068156627,0.619622476,86,2121682,1839207,0.026,0.664,0.576
2021-07-12,PR,76936,1053328,0.068069053,0.598459846,139,2124151,1842067,0.027,0.665,0.577
2021-07-13,PR,77111,1057366,0.067970527,0.598027397,97,2125279,1843026,0.031,0.665,0.577
2021-07-14,PR,77286,1062691,0.067796105,0.636880498,30,2137877,1855140,0.032,0.669,0.581
2021-07-15,PR,77470,1066245,0.067735406,0.63925415,126,2137975,1855232,0.037,0.669,0.581
2021-07-16,PR,77698,1070910,0.067645359,0.642271226,184,2147825,1863456,0.04,0.673,0.583
2021-07-17,PR,77811,1073268,0.067598314,0.639209402,199,2152895,1867843,0.042,0.674,0.585
2021-07-18,PR,77837,1073573,0.067601463,0.611639983,185,2157938,1871798,0.042,0.676,0.586
2021-07-19,PR,78045,1076521,0.067596829,0.59548097,237,2160119,1873182,0.046,0.676,0.587
2021-07-20,PR,78309,1080528,0.067575509,0.60424647,188,2161218,1873723,0.049,0.677,0.587
2021-07-21,PR,78608,1084939,0.067558938,0.623879641,86,2166123,1879638,0.056,0.678,0.589
2021-07-22,PR,78891,1089348,0.067529846,0.638597991,180,2175824,1890009,0.058,0.681,0.592
2021-07-23,PR,79229,1094056,0.067527498,0.637557382,773,2175894,1890079,0.062,0.681,0.592
2021-07-24,PR,79474,1096728,0.067568326,0.626421979,367,2179128,1893970,0.066,0.682,0.593
2021-07-25,PR,79520,1097165,0.067579684,0.601674641,407,2183357,1897808,0.067,0.684,0.594
2021-07-26,PR,79677,1098664,0.067617948,0.592895873,294,2186051,1899972,0.069,0.684,0.595
2021-07-27,PR,79999,1102707,0.067640648,0.575582031,121,2187468,1900842,0.071,0.685,0.595
2021-07-28,PR,80524,1109030,0.067692597,0.577299413,170,2189622,1902776,0.074,0.686,0.596
2021-07-29,PR,81072,1114474,0.067811694,0.602949208,470,2192306,1905873,0.08,0.686,0.597
2021-07-30,PR,81725,1120267,0.067991301,0.604727154,526,2197304,1911675,0.087,0.688,0.599
2021-07-31,PR,82123,1124082,0.068083783,0.58934373,730,2197391,1911719,0.088,0.688,0.599
2021-08-01,PR,82179,1124889,0.0680815,0.585923818,769,2200097,1914520,0.088,0.689,0.599
2021-08-02,PR,82712,1128879,0.068267262,0.578542377,665,2202290,1916882,0.091,0.69,0.6
2021-08-03,PR,83506,1134774,0.068544177,0.588082058,169,2202336,1916897,0.099,0.69,0.6
2021-08-04,PR,84272,1140729,0.068793413,0.609854253,378,2205596,1920091,0.106,0.691,0.601
2021-08-05,PR,84957,1146688,0.06897848,0.621884694,1159,2209101,1923313,0.108,0.692,0.602
2021-08-06,PR,85748,1153477,0.06919486,0.631291626,1010,2218046,1931522,0.108,0.695,0.605
2021-08-07,PR,86291,1157871,0.069356724,0.625448613,473,2218169,1931586,0.11,0.695,0.605
2021-08-08,PR,86361,1158853,0.069354344,0.606825569,892,2223667,1936640,0.11,0.696,0.606
2021-08-09,PR,87139,1164402,0.069625366,0.607392063,800,2227059,1938819,0.111,0.697,0.607
2021-08-10,PR,88310,1173213,0.070002687,0.608804348,307,2229006,1939815,0.111,0.698,0.607
2021-08-11,PR,89273,1180637,0.070298683,0.623797306,566,2234537,1943455,0.111,0.7,0.609
2021-08-12,PR,90262,1188474,0.070586892,0.632726886,1161,2238536,1946164,0.113,0.701,0.609
2021-08-13,PR,91248,1197556,0.070800525,0.622350472,1351,2245543,1950169,0.111,0.703,0.611
2021-08-14,PR,91847,1204042,0.070875669,0.625751345,993,2255041,1953704,0.107,0.706,0.612
2021-08-15,PR,92163,1206060,0.070991656,0.628878154,1259,2262041,1957395,0.109,0.708,0.613
2021-08-16,PR,92848,1211278,0.071195575,0.604590449,656,2267166,1959314,0.109,0.71,0.613
2021-08-17,PR,93884,1219106,0.071503972,0.600697472,362,2276402,1963871,0.108,0.713,0.615
2021-08-18,PR,94845,1226793,0.071763221,0.618193818,279,2276461,1963906,0.108,0.713,0.615
2021-08-19,PR,95666,1233895,0.071953073,0.632653061,397,2284810,1967753,0.106,0.715,0.616
2021-08-20,PR,96630,1241888,0.072191782,0.643906655,1340,2298597,1973400,0.108,0.72,0.618
2021-08-21,PR,97322,1247793,0.072352178,0.645625812,1925,2298786,1973474,0.111,0.72,0.618
2021-08-22,PR,97491,1249259,0.072389827,0.626454911,854,2306816,1977433,0.11,0.722,0.619
2021-08-23,PR,98204,1254680,0.072588633,0.61426397,777,2311875,1979057,0.11,0.724,0.62
2021-08-24,PR,99266,1262998,0.072868401,0.605860727,228,2321685,1984345,0.109,0.727,0.621
2021-08-25,PR,100171,1270160,0.073099857,0.626830062,912,2321803,1984407,0.109,0.727,0.621
2021-08-26,PR,100948,1277295,0.073243978,0.63630477,1173,2329210,1989764,0.109,0.729,0.623
2021-08-27,PR,101586,1284186,0.073306431,0.633698031,992,2338551,1995080,0.105,0.732,0.625
2021-08-28,PR,102219,1291147,0.073361199,0.647737069,824,2347524,1999394,0.101,0.735,0.626
2021-08-29,PR,102592,1294141,0.073451404,0.625392699,692,2358252,2005132,0.102,0.738,0.628
2021-08-30,PR,103133,1300040,0.073499846,0.624387588,637,2364061,2008193,0.098,0.74,0.629
2021-08-31,PR,104043,1308229,0.073670653,0.609913099,235,2367418,2009771,0.096,0.741,0.629
2021-09-01,PR,104807,1316946,0.073716743,0.624030172,530,2375061,2016133,0.09,0.744,0.631
2021-09-02,PR,105513,1324919,0.073763031,0.623116659,573,2385275,2024176,0.087,0.747,0.634
2021-09-03,PR,106144,1332597,0.073775614,0.645862628,906,2394331,2032851,0.086,0.75,0.637
2021-09-04,PR,106610,1338747,0.073760324,0.626918919,838,2402106,2039755,0.084,0.752,0.639
2021-09-05,PR,106716,1340646,0.073731382,0.617605093,684,,,0.081,,
2021-09-06,PR,106899,1342917,0.073732805,0.601149679,407,,,0.081,,
2021-09-07,PR,107453,1348445,0.073805308,0.604617605,58,2418884,2055946,0.078,0.757,0.644
2021-09-08,PR,108272,1358232,0.073830007,0.601049869,362,2431961,2068937,0.077,0.761,0.648
2021-09-09,PR,108918,1367617,0.073765945,0.621484206,363,2437634,2075828,0.074,0.763,0.65
2021-09-10,PR,109511,1376624,0.07368846,0.632728059,723,2445590,2086690,0.071,0.766,0.653
2021-09-11,PR,109897,1383199,0.073603439,0.641695958,432,2465265,2127103,0.069,0.772,0.666
2021-09-12,PR,109964,1384760,0.073568097,0.612913799,462,2468517,2132882,0.069,0.773,0.668
2021-09-13,PR,110327,1389979,0.073536332,0.603525676,298,2470021,2135285,0.068,0.773,0.669
2021-09-14,PR,110824,1397525,0.073473712,0.594694099,47,2470389,2135595,0.064,0.774,0.669
2021-09-15,PR,111367,1403938,0.073494775,0.610071786,325,2473476,2140731,0.063,0.774,0.67
2021-09-16,PR,111765,1411803,0.073357408,0.613960417,522,2482136,2152960,0.061,0.777,0.674
2021-09-17,PR,112135,1418742,0.073248863,0.616563103,399,2493130,2182182,0.059,0.781,0.683
2021-09-18,PR,112344,1423416,0.073152055,0.621685454,324,2497231,2188618,0.057,0.782,0.685
2021-09-19,PR,112407,1425274,0.073101638,0.598037101,289,2497297,2188664,0.057,0.782,0.685
2021-09-20,PR,112649,1429979,0.073024086,0.60174482,203,2505503,2202826,0.055,0.785,0.69
2021-09-21,PR,113002,1436671,0.0729199,0.580496187,35,2506297,2204469,0.053,0.785,0.69
2021-09-22,PR,113355,1442635,0.072850725,0.610556807,361,2509427,2210461,0.049,0.786,0.692
2021-09-23,PR,113629,1449117,0.072711112,0.626722204,157,2509618,2210865,0.048,0.786,0.692
2021-09-24,PR,113869,1455599,0.07255261,0.628725121,275,2517384,2224359,0.045,0.788,0.696
2021-09-25,PR,114032,1459825,0.072453851,0.633354619,321,2521305,2231439,0.044,0.789,0.699
2021-09-26,PR,114062,1461099,0.072412915,0.610246433,225,2521391,2231581,0.044,0.789,0.699
2021-09-27,PR,114237,1465222,0.072326664,0.595895645,149,2526150,2239286,0.043,0.791,0.701
2021-09-28,PR,114386,1469831,0.072203492,0.590652787,31,2527064,2240528,0.04,0.791,0.702
2021-09-29,PR,114499,1472651,0.072141259,0.622135754,251,2530039,2245080,0.037,0.792,0.703
2021-09-30,PR,,,#DIV/0!,0.631970661,185,2530211,2245195,,0.792,0.703
2021-10-01,PR,,,#DIV/0!,0.61539277,95,2538075,2258424,,0.795,0.707
2021-10-02,PR,,,#DIV/0!,0.61539277,,,,,,
2021-06-01,RI,181375,3447760,0.049977474,0.894546913,101,646437,548366,0.009,0.61,0.518
2021-06-02,RI,181406,3457801,0.049847673,0.904371585,51,648078,549970,0.006,0.612,0.519
2021-06-03,RI,181451,3465539,0.049753632,0.911855273,41,649761,552367,0.006,0.613,0.521
2021-06-04,RI,181482,3471381,0.049682126,0.924001551,56,651240,554711,0.006,0.615,0.524
2021-06-05,RI,181516,3474790,0.049644641,0.876958349,0,653575,559040,0.005,0.617,0.528
2021-06-06,RI,181524,3476025,0.049629957,0.905479452,0,653852,559384,0.005,0.617,0.528
2021-06-07,RI,181533,3479709,0.049582355,0.909700315,82,657368,565845,0.005,0.621,0.534
2021-06-08,RI,181562,3485567,0.049510666,0.92177673,32,658185,567659,0.005,0.621,0.536
2021-06-09,RI,181597,3491294,0.049442524,0.916859122,47,659375,569845,0.006,0.622,0.538
2021-06-10,RI,181620,3497038,0.049371265,0.912411626,34,659532,570000,0.005,0.623,0.538
2021-06-11,RI,181642,3501386,0.049318658,0.899068323,26,661100,573852,0.005,0.624,0.542
2021-06-12,RI,181678,3504235,0.049289823,0.869662921,0,662264,578327,0.005,0.625,0.546
2021-06-13,RI,181687,3505407,0.049276476,0.913529168,0,664618,584049,0.006,0.627,0.551
2021-06-14,RI,181698,3508663,0.049235834,0.9136953,60,666384,587390,0.006,0.629,0.554
2021-06-15,RI,181722,3514414,0.049165399,0.918650794,33,667199,590495,0.006,0.63,0.557
2021-06-16,RI,181743,3519791,0.049099373,0.928571429,27,667269,590578,0.005,0.63,0.557
2021-06-17,RI,181772,3525419,0.049032273,0.926365796,26,670583,597441,0.005,0.633,0.564
2021-06-18,RI,181790,3529181,0.048987179,0.920946851,24,672094,600542,0.005,0.634,0.567
2021-06-19,RI,181817,3532032,0.048956487,0.902100674,0,673280,602427,0.005,0.636,0.569
2021-06-20,RI,181826,3533776,0.048935812,0.888225935,0,673383,602530,0.005,0.636,0.569
2021-06-21,RI,181833,3536538,0.048901253,0.887214984,46,675573,607185,0.005,0.638,0.573
2021-06-22,RI,181858,3542896,0.048824164,0.908621375,14,676063,608186,0.005,0.638,0.574
2021-06-23,RI,181884,3547730,0.048767513,0.919544741,38,677042,609441,0.005,0.639,0.575
2021-06-24,RI,181895,3552960,0.048702025,0.917558462,20,678329,611525,0.004,0.64,0.577
2021-06-25,RI,181920,3556536,0.0486618,0.910071942,13,679261,613144,0.005,0.641,0.579
2021-06-26,RI,181936,3559274,0.048630256,0.908112583,0,680492,615250,0.004,0.642,0.581
2021-06-27,RI,181941,3560390,0.048617025,0.907063197,0,681690,618016,0.004,0.643,0.583
2021-06-28,RI,181951,3563067,0.048584813,0.88618874,53,682871,621971,0.004,0.645,0.587
2021-06-29,RI,181973,3568441,0.048520777,0.911682055,22,683333,622705,0.004,0.645,0.588
2021-06-30,RI,181978,3574298,0.048446387,0.894099258,24,684276,623797,0.004,0.646,0.589
2021-07-01,RI,181992,3578651,0.048393852,0.909305065,5,685515,625477,0.004,0.647,0.59
2021-07-02,RI,182008,3582483,0.048348635,0.922954726,25,686515,626835,0.003,0.648,0.592
2021-07-03,RI,182027,3585374,0.048316333,0.893030794,0,686889,627261,0.003,0.648,0.592
2021-07-04,RI,182034,3586187,0.048307676,0.870065789,0,687840,628408,0.004,0.649,0.593
2021-07-05,RI,182037,3587021,0.048297744,0.87464656,0,,,0.004,,
2021-07-06,RI,182051,3590630,0.048255074,0.88919796,55,688993,629683,0.004,0.65,0.594
2021-07-07,RI,182076,3596741,0.048183334,0.880779692,40,689190,629893,0.004,0.651,0.595
2021-07-08,RI,182101,3602182,0.048120344,0.890276539,10,690076,631171,0.005,0.651,0.596
2021-07-09,RI,182126,3605958,0.048078659,0.864052288,,691039,632494,0.005,0.652,0.597
2021-07-10,RI,182145,3608784,0.048047589,0.888331814,0,691950,633445,0.005,0.653,0.598
2021-07-11,RI,182154,3609886,0.048035886,0.766798419,0,692822,634546,0.005,0.654,0.599
2021-07-12,RI,182178,3612777,0.048005312,0.879240163,90,693578,635432,0.005,0.655,0.6
2021-07-13,RI,182206,3616833,0.047961076,0.914479638,23,694078,635990,0.006,0.655,0.6
2021-07-14,RI,182240,3621003,0.047917001,0.906043229,31,694787,636712,0.007,0.656,0.601
2021-07-15,RI,182268,3624740,0.047876968,0.906772208,54,695745,637844,0.007,0.657,0.602
2021-07-16,RI,182313,3627941,0.047847991,0.888349515,44,696669,638838,0.008,0.658,0.603
2021-07-17,RI,182358,3630458,0.047827642,0.879240163,0,697578,639822,0.01,0.658,0.604
2021-07-18,RI,182377,3631830,0.047815182,0.870778928,0,698364,640746,0.01,0.659,0.605
2021-07-19,RI,182409,3634009,0.047795865,0.91870915,132,699030,641412,0.011,0.66,0.605
2021-07-20,RI,182472,3638141,0.047759875,0.943434343,65,699536,641930,0.012,0.66,0.606
2021-07-21,RI,182542,3641995,0.047729176,0.92396758,101,700241,642602,0.014,0.661,0.607
2021-07-22,RI,182595,3646724,0.047683413,0.948861366,86,701411,643774,0.015,0.662,0.608
2021-07-23,RI,182668,3649972,0.047661142,0.94002352,92,702499,644669,0.016,0.663,0.609
2021-07-24,RI,182750,3652445,0.047650771,0.923574606,0,703706,645438,0.018,0.664,0.609
2021-07-25,RI,182801,3654158,0.047642156,0.926530612,0,704752,646326,0.019,0.665,0.61
2021-07-26,RI,182849,3656831,0.047620895,0.934253247,250,705629,646941,0.019,0.666,0.611
2021-07-27,RI,182952,3660860,0.047596501,0.920628525,105,706269,647300,0.021,0.667,0.611
2021-07-28,RI,183082,3665843,0.047567048,0.862273086,152,707174,647856,0.022,0.668,0.612
2021-07-29,RI,183229,3671131,0.047538113,0.88689765,199,708882,648934,0.025,0.669,0.613
2021-07-30,RI,183389,3675889,0.047518992,0.886254019,186,712633,650713,0.027,0.673,0.614
2021-07-31,RI,183563,3679372,0.04751905,0.846062525,0,713873,651498,0.029,0.674,0.615
2021-08-01,RI,183656,3681131,0.047520342,0.826330532,0,715048,652187,0.031,0.675,0.616
2021-08-02,RI,183733,3684091,0.047502937,0.852566735,451,716037,652871,0.031,0.676,0.616
2021-08-03,RI,183936,3689229,0.047489844,0.882400649,195,716653,653324,0.034,0.676,0.617
2021-08-04,RI,184088,3694609,0.0474613,0.880704564,302,717532,653856,0.034,0.677,0.617
2021-08-05,RI,184339,3700771,0.047447563,0.864365971,240,721067,655569,0.036,0.681,0.619
2021-08-06,RI,184560,3708738,0.04740454,0.876259573,298,722429,656423,0.034,0.682,0.62
2021-08-07,RI,184802,3713845,0.047401573,0.859166667,0,723610,657237,0.035,0.683,0.62
2021-08-08,RI,184904,3715474,0.047406687,0.858135732,0,725015,658114,0.035,0.684,0.621
2021-08-09,RI,185107,3722074,0.047376101,0.85843995,0,726004,658743,0.035,0.685,0.622
2021-08-10,RI,185298,3727368,0.047358502,0.886148788,714,728730,659926,0.034,0.688,0.623
2021-08-11,RI,185483,3733124,0.047333912,0.8771304,285,729707,660680,0.035,0.689,0.624
2021-08-12,RI,185831,3742809,0.047301611,0.940042827,364,730689,661483,0.034,0.69,0.624
2021-08-13,RI,186094,3749968,0.047279235,0.879731861,401,731949,662445,0.036,0.691,0.625
2021-08-14,RI,186287,3754521,0.04727127,0.818499806,0,733491,663552,0.035,0.692,0.626
2021-08-15,RI,186466,3757098,0.047283625,0.850181232,0,733568,663595,0.036,0.692,0.626
2021-08-16,RI,186720,3762782,0.047276847,0.866416979,694,736464,665619,0.038,0.695,0.628
2021-08-17,RI,187000,3770657,0.047250179,0.876395205,331,737115,666007,0.038,0.696,0.629
2021-08-18,RI,187258,3778054,0.047224027,0.87354942,405,738463,669386,0.038,0.697,0.632
2021-08-19,RI,187536,3786376,0.047191785,0.888480392,336,741614,671497,0.038,0.7,0.634
2021-08-20,RI,187811,3793962,0.047167681,0.872149837,355,742815,672564,0.038,0.701,0.635
